Anio,Tipo,ID,Titulo,Beneficiario,CCAA,Inicio,Fin,Cuantia,ODS
2024,Horizonte Europa,101168344,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-10-01,2028-09-30,3358980.0,ODS9
2024,Horizonte Europa,101169557,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-11-01,2028-10-31,3852872.8,ODS9
2024,Horizonte Europa,101137423,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-06-01,2028-11-30,8091327.5,ODS9
2024,Horizonte Europa,101138003,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-09-01,2027-08-31,3294823.75,ODS9
2024,Horizonte Europa,101165375,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-10-01,2029-09-30,19999999.92,ODS9
2024,Horizonte Europa,101169409,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2028-12-31,3464611.2,ODS9
2024,Horizonte Europa,101168182,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-10-01,2027-09-30,5999747.5,ODS9
2024,Horizonte Europa,101166718,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-10-01,2029-09-30,20000000.0,ODS9
2024,Horizonte Europa,101172872,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-09-01,2029-08-31,12438775.0,ODS9
2024,Horizonte Europa,101157394,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-09-01,2028-08-31,11999872.5,ODS9
2024,Horizonte Europa,101156595,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-09-01,2031-08-31,56317412.61,ODS9
2024,Horizonte Europa,101157560,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-10-01,2028-09-30,5997613.75,ODS9
2024,Horizonte Europa,101177251,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-10-01,2027-09-30,2993360.0,ODS9
2024,Horizonte Europa,101177281,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-09-01,2027-08-31,2065080.01,ODS9
2024,Horizonte Europa,101181890,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-11-01,2028-10-31,4873758.43,ODS9
2024,Horizonte Europa,101188073,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-02-01,2027-01-31,1000000.0,ODS9
2024,Horizonte Europa,101188256,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2027-12-31,7987496.88,ODS9
2024,Horizonte Europa,101181981,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-02-01,2029-07-31,6233144.0,ODS9
2024,Horizonte Europa,101181825,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2028-12-31,5995160.0,ODS9
2024,Horizonte Europa,101184132,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2027-12-31,4492951.0,ODS9
2024,Horizonte Europa,101187508,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-12-01,2028-11-30,2990207.5,ODS9
2024,Horizonte Europa,101189678,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2028-12-31,9999478.75,ODS9
2024,Horizonte Europa,101184962,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-02-01,2029-01-31,7498531.25,ODS9
2024,Horizonte Europa,101156751,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2024-12-01,2028-11-30,6552184.1,ODS9
2024,Horizonte Europa,101156916,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2028-12-31,9845662.72,ODS9
2024,Horizonte Europa,101138319,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2028-06-30,4630603.46,ODS9
2024,Horizonte Europa,101166707,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POLITECNICA DE MADRID,MADRID,2025-01-01,2028-12-31,7742500.0,ODS9
2024,Horizonte Europa,101124195,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-01-01,2029-12-31,2133101.0,ODS9
2024,Horizonte Europa,101146979,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-10-01,2026-09-30,181152.96,ODS9
2024,Horizonte Europa,101150388,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-09-01,2026-08-31,165312.96,ODS9
2024,Horizonte Europa,101138896,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-02-01,2026-07-31,150000.0,ODS9
2024,Horizonte Europa,101125744,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-01-01,2030-03-31,1464062.0,ODS9
2024,Horizonte Europa,101149485,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-09-01,2026-08-31,165312.96,ODS9
2024,Horizonte Europa,101150094,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-09-01,2026-08-31,181152.96,ODS9
2024,Horizonte Europa,101152840,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-10-15,2026-10-14,181152.96,ODS9
2024,Horizonte Europa,101151576,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-01-10,2027-01-09,181152.96,ODS9
2024,Horizonte Europa,101115991,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-06-01,2029-05-31,1490057.99,ODS9
2024,Horizonte Europa,101142133,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-08-01,2029-07-31,2096875.0,ODS9
2024,Horizonte Europa,101118756,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-06-01,2030-05-31,9939329.0,ODS9
2024,Horizonte Europa,101166838,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-03-01,2029-02-28,4023756.0,ODS9
2024,Horizonte Europa,101141287,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-01-01,2029-12-31,2649448.0,ODS9
2024,Horizonte Europa,101169278,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-01-01,2029-12-31,3944784.0,ODS9
2024,Horizonte Europa,101169465,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-03-01,2029-02-28,2927570.4,ODS9
2024,Horizonte Europa,101168998,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-12-01,2028-11-30,4070023.2,ODS9
2024,Horizonte Europa,101168661,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-11-01,2028-10-31,4094748.0,ODS9
2024,Horizonte Europa,101126266,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-04-01,2030-03-31,1999201.0,ODS9
2024,Horizonte Europa,101172693,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2024-09-01,2028-02-29,13524750.0,ODS9
2024,Horizonte Europa,101178191,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-02-01,2028-01-31,2980258.75,ODS9
2024,Horizonte Europa,101178269,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-02-01,2029-01-31,2986773.75,ODS9
2024,Horizonte Europa,101162734,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-04-01,2030-03-31,1978332.0,ODS9
2024,Horizonte Europa,101167121,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-04-01,2031-03-31,11133873.0,ODS9
2024,Horizonte Europa,101125953,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD POMPEU FABRA,CATALUÑA,2025-01-01,2029-12-31,1862500.0,ODS9
2024,Horizonte Europa,101146652,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PONTIFICIA COMILLAS,MADRID,2024-06-01,2028-05-31,4176345.0,ODS9
2024,Horizonte Europa,101177725,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PONTIFICIA COMILLAS,MADRID,2024-11-01,2029-04-30,17295057.0,ODS9
2024,Horizonte Europa,101182968,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PONTIFICIA COMILLAS,MADRID,2025-01-01,2028-12-31,1656000.0,ODS9
2024,Horizonte Europa,101162477,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PUBLICA DE NAVARRA,NAVARRA,2024-04-01,2026-03-31,300000.0,ODS9
2024,Horizonte Europa,101164420,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PUBLICA DE NAVARRA,NAVARRA,2024-09-01,2025-08-31,49713.44,ODS9
2024,Horizonte Europa,101156867,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PUBLICA DE NAVARRA,NAVARRA,2024-07-01,2028-06-30,8059322.75,ODS9
2024,Horizonte Europa,101168816,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PUBLICA DE NAVARRA,NAVARRA,2025-03-01,2029-02-28,4027672.8,ODS9
2024,Horizonte Europa,101169044,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PUBLICA DE NAVARRA,NAVARRA,2025-03-01,2029-02-28,3454941.6,ODS9
2024,Horizonte Europa,101139942,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PUBLICA DE NAVARRA,NAVARRA,2024-06-01,2027-05-31,5738325.83,ODS9
2024,Horizonte Europa,101135402,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD PUBLICA DE NAVARRA,NAVARRA,2024-09-01,2028-02-29,4644952.5,ODS9
2024,Horizonte Europa,101162110,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD REY JUAN CARLOS,MADRID,2024-05-01,2026-04-30,337424.15,ODS9
2024,Horizonte Europa,101153928,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD REY JUAN CARLOS,MADRID,2025-03-01,2027-02-28,165312.96,ODS9
2024,Horizonte Europa,101169472,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD REY JUAN CARLOS,MADRID,2025-02-01,2029-01-31,3790184.4,ODS9
2024,Horizonte Europa,101192918,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDAD REY JUAN CARLOS,MADRID,2025-01-01,2028-12-31,2498143.75,ODS9
2024,Horizonte Europa,101125172,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2024-02-01,2029-01-31,1965525.0,ODS9
2024,Horizonte Europa,101156076,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2024-09-01,2028-08-31,8448545.0,ODS9
2024,Horizonte Europa,101130516,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2024-09-01,2028-08-31,6891176.39,ODS9
2024,Horizonte Europa,101169348,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2025-03-01,2029-02-28,3595946.4,ODS9
2024,Horizonte Europa,101166718,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2024-10-01,2029-09-30,20000000.0,ODS9
2024,Horizonte Europa,101157560,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2024-10-01,2028-09-30,5997613.75,ODS9
2024,Horizonte Europa,101182756,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2025-01-01,2028-12-31,1623800.0,ODS9
2024,Horizonte Europa,101182819,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2025-01-01,2027-12-31,395600.0,ODS9
2024,Horizonte Europa,101181231,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2024-10-01,2028-09-30,1016600.0,ODS9
2024,Horizonte Europa,101189689,Enabling Virtualized Wireless and Optical Coexistence for 5G and Beyond,UNIVERSIDADE DA CORUNA,GALICIA,2024-11-01,2028-10-31,8226276.25,ODS9
2024,Horizonte Europa,101123484,Towards Shared Accountability: Rethinking the Locus and Scale of Assessment and Improvement in Education,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-06-01,2025-11-30,150000.0,ODS4
2024,Horizonte Europa,101124719,Embracing Immigrant Knowledges for Just Climate Health Adaptation,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-09-01,2029-08-31,1985268.0,ODS3 ODS13
2024,Horizonte Europa,101136346,European Partnership Animal health and Welfare,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-01-01,2030-12-31,52673304.15,ODS3 ODS17
2024,Horizonte Europa,101155400,Promoting Resilience tO Plant diseaSe: Understanding vulnerability and adaptation to Xylella fastidiosa,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-09-01,2028-02-29,226441.2,ODS3 ODS13 ODS14
2024,Horizonte Europa,101137844,Carbon sequestration in BLUe EcoSystems,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-04-01,2028-03-31,4244080.5,ODS13 ODS15
2024,Horizonte Europa,101151931,VIA-TARIQ: Analysing the long-term change and persistency of the Roman road system in the Levant,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-09-01,2026-08-31,165312.96,ODS9
2024,Horizonte Europa,101162003,"""#NitRecerCat: The Catalan European Researchers' Night""",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-07-01,2026-06-30,300000.0,ODS14
2024,Horizonte Europa,101150830,Urban climate justice and community participation: towards inclusive adaptation strategies,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-12-01,2027-11-30,288859.2,ODS11 ODS13 ODS16
2024,Horizonte Europa,101149972,Extractive Expansion and Antisystemic Environmentalism: A Socio-ecological Class Perspective to the Politics of Postgrowth and Revaluation of Nature,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-03-01,2027-02-28,181152.96,ODS3
2024,Horizonte Europa,101160011,Creating a Sustainable Functional Food Chain: A Pathway to EU Climate Neutrality and Improved Health,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-09-01,2027-08-31,1498925.88,ODS2 ODS3 ODS12 ODS13
2024,Horizonte Europa,101158830,"Past, present, and future status and mitigation for Cyprus shallow-water reef biodiversity and functioning under global change",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-07-01,2027-06-30,1500478.68,ODS6 ODS14 ODS15 ODS17
2024,Horizonte Europa,101151552,Nanomaterial-Aided Enhancement for Psychrophilic Anaerobic Membrane Bioreactor for Sustainable Bioenergy Recovery from Organic Waste,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-06-01,2026-05-31,165312.96,ODS7 ODS12
2024,Horizonte Europa,101150497,The Dynamics of Healthcare Systems Segmentation: The institutional stratification of social groups in South America,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-06-01,2027-05-31,165312.96,ODS3
2024,Horizonte Europa,101149034,"The role of animals in the Arab aGricultural Revolution in Al-Siqilliyya. The introduction of new sheep husbandry practices and breeds, and the spread of Arab culture into medieval Sicily.",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-09-01,2027-08-31,181152.96,ODS9
2024,Horizonte Europa,101158453,"TWINNING COORDINATION FOR ENHANCED SCIENTIFIC CAPACITY IN WATER QUALITY, FOOD SAFETY, TRACEABILITY, AND AUTHENTICITY BY USING INNOVATIVE APPROACHES",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-10-01,2027-09-30,1492415.43,ODS2 ODS6
2024,Horizonte Europa,101131669,Enhancing and Evolving INFRAFRONTIER Disease Modelling Capacity to Enable Breakthrough Research,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-06-01,2027-05-31,3999891.0,ODS3 ODS14
2024,Horizonte Europa,101166838,METABOLIC REGULATION OF GENOME  FUNCTION AND CELL IDENTITY,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-03-01,2029-02-28,4023756.0,ODS9
2024,Horizonte Europa,101167647,TRAMPOLINe-: A training programme to promote the industrial adoption of microbial electrochemical technologies,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2028-12-31,2644560.0,ODS4
2024,Horizonte Europa,101166947,Absorb Nearby Tidy Identified Candidates for Ideal Parteking Available Temporal Extra-capacity,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-09-01,2027-02-28,977515.0,ODS9
2024,Horizonte Europa,101182949,"Integrating novel data, artificial intelligence and molecular behaviour to expand functional characterization of intrinsically disordered proteins",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-10-01,2028-09-30,1656000.0,ODS9
2024,Horizonte Europa,101168161,MAterials for Smarter AUTonomous sensOrs,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-03-01,2029-02-28,2234692.8,ODS9
2024,Horizonte Europa,101168976,Autonomous Scanning Probe Microscopy for Life Sciences and Medicine powered by Artificial Intelligence,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-11-01,2028-10-31,3886545.6,ODS9
2024,Horizonte Europa,101169280,Contested EU Foreign Policy in an Era of Geopolitics,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-12-01,2028-11-30,3915921.6,ODS9
2024,Horizonte Europa,101182579,Eco-Friendly Hydrometallurgy for Rare Earths Recycling,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2028-12-31,777400.0,ODS12
2024,Horizonte Europa,101156595,EUROPEAN RARE DISEASES RESEARCH ALLIANCE,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-09-01,2031-08-31,56317412.61,ODS3 ODS14
2024,Horizonte Europa,101169173,"GREENS: A Training Programme on 5R's implementation in the design, manufacturing and application of micro and nanorobotic platforms",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-02-01,2029-01-31,3754893.6,ODS4
2024,Horizonte Europa,101177912,Assessment of Learning technologies and Frameworks for Intelligent and Ethical AI,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-10-01,2027-09-30,2999882.5,ODS4 ODS8
2024,Horizonte Europa,101177484,Navigating the next normal: Innovative Approaches to Enhancing Youth’s Education-Employment Transitions in Post-COVID-19 Europe (NEXT-UP),UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2028-06-30,2914873.5,ODS4 ODS8
2024,Horizonte Europa,101177819,Activating Learning Paths: Holistic Arts-Based Education and Training for Inclusion and Cultural Awareness,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2028-06-30,2978702.5,ODS1 ODS4 ODS10
2024,Horizonte Europa,101179032,"Building Economic, Needs-Based and Environmental evaluation Frameworks for Inclusive Transformation of Social services in Europe",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2027-12-31,2950962.34,ODS3 ODS8
2024,Horizonte Europa,101178926,Tackling Conspiracy Theories by Fostering Resilience and Political Self-Efficacy in Democracies,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-02-01,2028-01-31,3009246.25,ODS13
2024,Horizonte Europa,101177566,Sustainable Wellbeing through Investment in Social Services,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-02-01,2028-01-31,2974705.0,ODS12
2024,Horizonte Europa,101181142,RUral Revival: A Life In The Inspirational Countryside,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2028-12-31,6494227.21,ODS9
2024,Horizonte Europa,101163282,Material Authority: Managing Mineral Abundance in Early Modern Japan,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-11-01,2029-10-31,1499465.0,ODS9
2024,Horizonte Europa,101163544,Carolus Magnus’s Oral Legends:  Unravelling and Safeguarding,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-11-01,2029-10-31,1500000.0,ODS9
2024,Horizonte Europa,101156370,Validation of α-synuclein Modifications in Parkinson’s dIsoRder Evolution,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-11-01,2029-04-30,7928632.83,ODS9
2024,Horizonte Europa,101189654,"Pervasive gas sensing using optical fibers, as part of the communication network of the future",UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2024-12-01,2028-11-30,3912593.75,ODS8
2024,Horizonte Europa,101168783,Hub Molecules of Metabolism and Signalling – Key regulators of Life,UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2028-12-31,4181040.0,ODS9
2024,Horizonte Europa,101139598,Commit to Green: Participatory urban greening and renaturing towards climate neutrality and resilience in European cities (Commit2Green/C2G),UNIVERSITAT AUTONOMA DE BARCELONA,CATALUÑA,2025-01-01,2029-06-30,11991392.5,ODS11 ODS13
2024,Horizonte Europa,101123223,Stable solutions and nonstandard diffusions: PDE questions arising in Mathematical Physics,UNIVERSITAT DE BARCELONA,CATALUÑA,2024-10-01,2029-09-30,1682500.0,ODS9
2024,Horizonte Europa,101150168,Gender Equality and Populist Upsurge,UNIVERSITAT DE BARCELONA,CATALUÑA,2025-09-01,2027-08-31,165312.96,ODS5
2024,Horizonte Europa,101152621,Isotope geochemistry to Water pool conservatIon in viNEyards,UNIVERSITAT DE BARCELONA,CATALUÑA,2024-08-15,2027-08-14,257235.36,ODS6
2024,Horizonte Europa,101147787,Brain remodeling during sexual differentiation and water to air transition in a hemimetabolous insect,UNIVERSITAT DE BARCELONA,CATALUÑA,2025-02-01,2027-01-31,181152.96,ODS6
2024,Horizonte Europa,101153050,Reconstructing social memory through Moroccan women's writing: female prison literature between the 1970's and the 2010's,UNIVERSITAT DE BARCELONA,CATALUÑA,2024-10-01,2026-09-30,188590.08,ODS5
2024,Horizonte Europa,101162003,"""#NitRecerCat: The Catalan European Researchers' Night""",UNIVERSITAT DE BARCELONA,CATALUÑA,2024-07-01,2026-06-30,300000.0,ODS14
2024,Horizonte Europa,101150019,Groundwater DIScharge of Carbon in Permafrost Peatlands (DisC-PP),UNIVERSITAT DE BARCELONA,CATALUÑA,2025-03-01,2027-02-28,165312.96,ODS6 ODS13 ODS15
2024,Horizonte Europa,101151797,"Active Young, Healthy Mind: Strategies for psychological well-being in university students",UNIVERSITAT DE BARCELONA,CATALUÑA,2024-11-01,2026-10-31,181152.96,ODS3 ODS4
2024,Horizonte Europa,101143731,Interactive Tools for the Study and the Enhancement of Music Iconography,UNIVERSITAT DE BARCELONA,CATALUÑA,2024-11-01,2026-10-31,165312.96,ODS9
2024,Horizonte Europa,101153676,Uncovering the Defensome genetic toolkit of marine embryos in the context of climate change,UNIVERSITAT DE BARCELONA,CATALUÑA,2025-09-01,2027-08-31,165312.96,ODS13 ODS14
2024,Horizonte Europa,101149516,Blood microRNAs ADAM10-target: novel diagnostic and prognostic biomarkers for Alzheimer's disease by electrochemical sensors,UNIVERSITAT DE BARCELONA,CATALUÑA,2025-03-01,2026-02-28,90576.48,ODS3 ODS14
2024,Horizonte Europa,101150342,Crossing the Atlantic. Diocesan Agents of the Viceroyalty of Peru in Rome (XVI-XVII century),UNIVERSITAT DE BARCELONA,CATALUÑA,2024-12-01,2027-11-30,225109.44,ODS9
2024,Horizonte Europa,101151188,Quantum Materials: Harnessing Helicates and Radicals in Synergy,UNIVERSITAT DE BARCELONA,CATALUÑA,2025-03-01,2028-02-29,252724.32,ODS9
2024,Horizonte Europa,101151887,A multi-century history and future of fire occurrence in the Mediterranean Basin and its climatic and atmospheric drivers (REGIME),UNIVERSITAT DE BARCELONA,CATALUÑA,2025-09-01,2027-08-31,165312.96,ODS9
2024,Horizonte Europa,101132470,Trends on educational inequalities over time and successful interventions that contribute to reverse them,UNIVERSITAT DE BARCELONA,CATALUÑA,2024-06-01,2027-05-31,2575606.25,ODS4
2024,Horizonte Europa,101157364,European Cloud for Heritage OpEn Science,UNIVERSITAT DE BARCELONA,CATALUÑA,2024-06-01,2029-05-31,23970598.22,ODS9
2024,Horizonte Europa,101158046,AUTOMated enriched digitisation of Archaeological liThics and cerAmics,UNIVERSITAT DE BARCELONA,CATALUÑA,2024-09-01,2029-02-28,4026823.51,ODS9
2024,Horizonte Europa,101149254,"Society, Practice, Innovation: A Case Study from Noricum",UNIVERSITAT DE BARCELONA,CATALUÑA,2025-09-01,2027-08-31,188590.08,ODS9
